Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"MS Munir, MGR Alam, CS Hong","Smart Agent Based Data Aggregation for Smart City",2017,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11038424941182621430",852,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:nPTYJWkExTIC",,,436,438,2,0.25,1,3,8,"","",""
2,"M Al Ameen, CS Hong","An efficient unscheduled communication for smart body centric networks",2017,"2017 IEEE International Conference on Big Data and Smart Computing (BigComp …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17473675499583577849",853,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:oYwriLWYh5YC",,,,,2,0.25,1,2,8,"","",""
1,"YL Tun, CM Thwal, SB Park, CS Hong","Plant Disease Classification with Federated Learning and Unsupervised Contrastive Pre-training",2021,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3318258845212626922",927,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:U_h31ocWZrQC",,,266,268,1,0.25,0,4,4,"","",""
1,"B Kang, F Malute, O Bagdasar, C Hong","Internet of planets (IoP): a new era of the Internet",2021,"IT Professional","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8973425122352084393",928,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:LpHykl0McycC",23,3,76,81,1,0.25,0,4,4,"","",""
1,"LX Nguyen, MNH Nguyen, SB Park, CS Hong","The Role and Effect of Data Augmentation in Generative Adversarial Nets",2021,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11689529493114318743",929,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:-XtG2q47PdUC",,,730,732,1,0.25,0,4,4,"","",""
1,"CS Hong, LU Khan, M Chen, D Chen, W Saad, Z Han, C Seon Hong, ...","Resource optimization for wireless federated learning",2021,"Federated Learning for Wireless Networks","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1564508980972500263",930,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:vkDViGfkvYEC",,,27,69,1,0.25,0,8,4,"","",""
1,"YM Park, CS Hong","Optimal deployment of UAV with intelligent reflecting surface using reinforcement learning",2021,"Proc. ICOIN","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14852130864125548430",931,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:7CU1mCQUTf4C",,,,,1,0.25,1,2,4,"","",""
5,"DWK Hong, CS Hong","A flow-through workflow control scheme for BGP/MPLS VPN service provision",2004,"European Conference on Universial Multiservice Networks","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16123988656813386136",672,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:1paMEeroeoQC",,,397,406,5,0.24,3,2,21,"","",""
4,"MS Siddiqui, SO Amin, CS Hong","A management framework for IMS using service managed objects",2008,"Asia-Pacific Network Operations and Management Symposium","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11032058365951828002",717,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:jlhcAiayVhoC",,,483,486,4,0.24,1,3,17,"","",""
4,"J Heo, CS Hong","The Optimum Path Selection Mechanism for Inter-PAN Communication Using ZigBee",2008,"2008 International Conference on Information Networking","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11842226117800602457",718,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:yTLRzDEmwhEC",,,1,5,4,0.24,2,2,17,"","",""
3,"MG Alam, CS Hong","A Q-learning based routing protocol for body area networks",2012,"DBPIA Korean Sch J","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16826102303294366733",784,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:5bfplxN71z4C",39,2,132,134,3,0.23,2,2,13,"","",""
3,"DNM Dang, NT Quang, CS Hong, JP Hong","An enhanced multi-channel MAC protocol for wireless ad hoc networks",2012,"2012 14th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2258109798818695143",785,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:OU6Ihb5iCvQC",,,1,4,3,0.23,1,4,13,"","",""
3,"TA Le, CS Hong","Member, IEEE, Md",2012,"Abdur Razzaque, Member, IEEE, Sungwon Lee, Member, IEEE, and Heeyoung Jung …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18266542772825534019",786,"2025-03-24 02:13:09","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:qYOp8iumCsAC",,,,,3,0.23,2,2,13,"","",""
3,"JY Hong, TH Lee, SH Lee, CS Hong","A Personalized Fitness Management System based on HTML5",2012,"Proceedings of the Korean Information Science Society Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=630410388689689052",787,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:mVmsd5A6BfQC",,,442,444,3,0.23,1,4,13,"","",""
4,"A Hamid, M Rahman, YJ Yoon, CS Hong","Developing a group-based security scheme for wireless sensor networks",2007,"IEEE GLOBECOM 2007-IEEE Global Telecommunications Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8342634069838519524",719,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:HhcuHIWmDEUC",,,1354,1359,4,0.22,1,4,18,"","",""
4,"MS Siddiqui, CS Hong","HRP: A Hybrid Routing Protocol for Wireless Mesh Network",2007,"","Publications of Networking Lab, Kyung Lee University","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8710030944679660014",720,"2025-03-24 02:13:09","Book","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:hwlm9Y4obscC",,,,,4,0.22,2,2,18,"","",""
4,"YA Kim, CS Hong","An effective location-based packet scheduling scheme for adaptive tactical wireless mesh network",2007,"The journal of Korean institute of Communications and Information Sciences …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10257618865708412545",721,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:LGlY6t8CeOMC",,,,,4,0.22,2,2,18,"","",""
2,"MJ Piran, NH Tran, CS Hong","Interoprability between video frames and available spectrum bands in cognitive radio networks",2016,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9329051248397513311",854,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:wE-fMHVdjMkC",,,918,920,2,0.22,1,3,9,"","",""
2,"S Suhail, CS Hong","Privacy Preservation in Skewed Data using Frequency Distribution and Weightage (FDW)",2016,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5523836350949501568",855,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:YohjEiUPhakC",,,769,771,2,0.22,1,2,9,"","",""
2,"T LeAnh, SH Kim, CS Hong","Joint base station association and power control for uplink cognitive small cell network",2016,"2016 18th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10054262627523262531",856,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:mel-f30kHHgC",,,1,6,2,0.22,1,3,9,"","",""
2,"TN Dang, SMA Kazmi, TM Ho, NH Tran, CS Hong","A Double-Auction mechanism for wireless charging networks",2016,"2016 18th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6438763815083154578",857,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:gVv57TyPmFsC",,,1,4,2,0.22,0,5,9,"","",""
2,"S Ullah, CS Hong","Outband D2D Communication for Layered Video Delivery in ICN Enabled Cellular Network",2016,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7169512703157516683",858,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:ubry08Y2EpUC",,,1370,1372,2,0.22,1,2,9,"","",""
2,"A Talukder, SF Abedin, AK Bairagi, MGR Alam, SH Kim, S Lee, CS Hong","Process migration using docker container in sdn environment",2016,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6097356578093240187",859,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:yMeIxYmEMEAC",,,1331,1333,2,0.22,0,7,9,"","",""
2,"N Minh, P Chuan, S Jaehyeok, CS Hong","Online learning-based clustering approach for news recommendation systems",2016,"IEICE Proceeding Series, P","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7671853930495321131",860,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:vbti4gW_9XwC",,,2,8,2,0.22,1,4,9,"","",""
2,"DNM Dang, QT Ngo, HN Dang, CS Hong","A multi-channel MAC protocol with power control for wireless ad hoc networks",2016,"AETA 2015: Recent Advances in Electrical Engineering and Related Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6905199060383730005",861,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:0CzhzZyukY4C",,,63,73,2,0.22,1,4,9,"","",""
4,"TA Le, CS Hong","TCP BaLDE for improving TCP performance over heterogeneous networks",2006,"IEICE transactions on communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3413515911504367752",722,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:AXPGKjj_ei8C",89,4,1127,1135,4,0.21,2,2,19,"","",""
4,"M Alam, A Hamid, CS Hong","QoS-aware fair scheduling in multihop wireless ad hoc networks",2006,"2006 8th International Conference Advanced Communication Technology 2, 5 pp …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5755636047751783981",723,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:4hFrxpcac9AC",,,,,4,0.21,1,3,19,"","",""
4,"MO Rahman, CS Hong","Probabilistic exposure identification for wireless sensor network",2006,"26th KIPS Fall Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7937286867166878406",724,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:jFemdcug13IC",,,1359,1362,4,0.21,2,2,19,"","",""
4,"PAS Khan, H Choong-Seon","An efficient bilateral remote user authentication scheme with smart cards",2006,"Proceedings of the Korean Information Science Society Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6970847208476114589",725,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:_Ybze24A_UAC",,,132,134,4,0.21,2,2,19,"","",""
3,"MO Rahman, R Kamal, CS Hong, S Lee, D Choi, YC Bang","A light-weight channel rendezvous scheduling for multi-channel medium access in sensor networks",2011,"ICTC","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5143622927859025391",788,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:e_rmSamDkqQC",2011,,40,45,3,0.21,1,6,14,"","",""
3,"Z Htike, CS Hong","Overview of 802.22 WRAN standard and research challenges",2011,"OSIA Standards &Technology Review","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17355240274706649364",789,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:tFzHCjejgA0C",24,2,57,64,3,0.21,2,2,14,"","",""
3,"MMC Morales, R Haw, J Lee, CS Hong","An efficient destination-based data management policy for vehicular networks",2011,"2011 11th International Conference on ITS Telecommunications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4188314075427536582",790,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:evX43VCCuoAC",,,399,404,3,0.21,1,4,14,"","",""
3,"R Kamal, MA Razzaque, CS Hong","Grid middleware for invivo sensor nodes",2011,"The International Conference on Information Networking 2011 (ICOIN2011)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4480919397460726300",791,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:epqYDVWIO7EC",,,200,205,3,0.21,1,3,14,"","",""
4,"LT Anh, CS Hong","Stable accurate rapid bandwidth estimate for improving TCP over wireless networks",2005,"Networking-ICN 2005: 4th International Conference on Networking, Reunion …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16470122564705540420",726,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:NMxIlDl6LWMC",,,,,4,0.20,2,2,20,"","",""
3,"S Park, E Mannens, R Van de Walle, J Soderberg, G Adams, ...","Video in the Web: Technical challenges and standardization",2010,"IEEE MultiMedia","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15862288178954365488",792,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:BCdnXsLIVDwC",17,4,90,93,3,0.20,1,6,15,"","",""
3,"JH Kim, R Haw, EJ Cho, CS Hong, J Choe","Design and implementation of NEMO based ZigBee mobile router for healthcare system",2010,"2010 10th IEEE/IPSJ International Symposium on Applications and the Internet …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18413931729253457415",793,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:8rLWgkbgOXQC",,,,,3,0.20,1,5,15,"","",""
2,"SF Abedin, MGR Alam, SI Moon, CS Hong","An optimal resource allocation scheme for Fog based P2P IoT Network",2015,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14087794092434676743",862,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:cSdaV2aYdYsC",,,395,397,2,0.20,1,4,10,"","",""
2,"R Kamal, CS Hong","Resilient big data monetization",2015,"arXiv preprint arXiv:1509.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16869028358420875610",863,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:QAOzB4mb83kC",4545,,,,2,0.20,1,2,10,"","",""
2,"T LeAnh, SMA Kazmi, CS Hong","User Association and sub-channel allocation in uplink Cognitive Smallcell Network",2015,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18147063891149246172",864,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:bkKuixW_xMkC",,,1238,1240,2,0.20,1,3,10,"","",""
2,"C Pham, NH Tran, CT Do, CS Hong","Live consolidation for data centers in cloud environment",2015,"Proceedings of the 9th International Conference on Ubiquitous Information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=516706207448063535",865,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:KlAtU1dfN6UC",,,,,2,0.20,1,4,10,"","",""
1,"HQ Le, MNH Nguyen, CS Hong","A Federated Learning for Image Classification with Heterogeneous Data",2020,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18197145072170873926",932,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:o0tJHVzi6PsC",,,352,354,1,0.20,0,3,5,"","",""
1,"SS Hassan, CS Hong","Free Space Optical Wireless Communication Link Analysis for LEO Satellites based Future Generation Maritime Networks",2020,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3464055859889944701",933,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:qzPvQt7yPGwC",,,878,880,1,0.20,1,2,5,"","",""
1,"CM Thwal, M Lee, CS Hong","A study on the intelligent delivery management system using UAV-edge computing technology",2020,"정보과학회논문지","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10127803298330946802",934,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:ZyBjE3zI-i8C",47,12,1208,1214,1,0.20,0,3,5,"","",""
1,"CM Thwal, K Thar, YL Tun, CS Hong","A human detection model for uav-assisted emergency management information systems",2020,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4345424441442619227",935,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:wUCFpcnEedwC",,,296,298,1,0.20,0,4,5,"","",""
1,"YL Tun, K Thar, CM Thwal, CS Hong","Federated learning based energy demand prediction of individual households",2020,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9854158998524224386",936,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:EcS_2O1c4Q0C",,,299,301,1,0.20,0,4,5,"","",""
1,"L Zou, CS Hong","Proactive P2P Energy Sharing for a Community via PSO-based Stochastic Optimization",2020,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=416200643188222443",937,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:vefPE_iVbj4C",,,290,292,1,0.20,1,2,5,"","",""
1,"CS Hong, TKO Tran, MK Lee","System of management of energy trading and method of the same",2020,"US Patent App. 16/189,825","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18261546178734102078",938,"2025-03-24 02:13:09","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:0klj8wIChNAC",,,,,1,0.20,0,3,5,"","",""
1,"YK Tun, CS Hong","Ensuring Quality-of-Service (QoS) in eMBB-URLLC Co-existence Scenario",2020,"","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11728426708037841302",939,"2025-03-24 02:13:09","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:NObE97JSLecC",,,,,1,0.20,1,2,5,"","",""
3,"MA Hamid, CS Hong","Energy conserving security mechanisms for wireless sensor networks",2009,"annals of telecommunications-annales des télécommunications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13177804856398013246",794,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:sgsej9ZJWHMC",64,,723,734,3,0.19,2,2,16,"","",""
3,"S Lee, S Park, J Yu, C Hong","A TCP acceleration algorithm for a wireless link using rate adaptation based on round-trip-time and virtual receiver window information",2009,"IEEE communications letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17305342630502484168",795,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:Yw6v6SrDvuUC",13,9,655,657,3,0.19,1,4,16,"","",""
3,"MA Razzaque, CS Hong, CJ Woong, LJ Yeon","On enhancing event-to-sink data delivery throughput in sensor networks",2009,"2009 Ninth Annual International Symposium on Applications and the Internet …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15923506603249098849",796,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:8gBurD7jEYQC",,,,,3,0.19,1,4,16,"","",""
3,"JH Kim, BG Choi, J Heo, CS Hong","Development of ZigBee Mobile Router for supporting network mobility in healthcare system",2009,"2009 Digest of Technical Papers International Conference on Consumer …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=63558261966727496",797,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:2osOgNQ5qMEC",,,,,3,0.19,1,4,16,"","",""
3,"Z Htike, CS Hong","Cognitive Radio Based Jamming Resilient Multi-channel MAC Protocol for Wireless Network",2009,"Proceedings of the Korea Information Processing Society Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17450717027730196117",798,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:EsrhoZGmrkoC",,,679,680,3,0.19,2,2,16,"","",""
3,"ASK Pathan, CS Hong","Weakly connected dominating set-based secure clustering and operation in distributed sensor networks",2009,"International Journal of Communication Networks and Distributed Systems 3 (2 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16779237011326468053",799,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:IExZWSxeYXUC",,,,,3,0.19,2,2,16,"","",""
3,"MS Islam, MA Hamid, BG Choi, CS Hong","Securing layer-2 path selection in wireless mesh networks",2009,"Information Security Applications: 9th International Workshop, WISA 2008 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3217302921085036401",800,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:ifOnle78iJkC",,,,,3,0.19,1,4,16,"","",""
6,"MA Razzaque, CS Hong","Dynamic load balancing in distributed system: An efficient approach",1991,"Joint Conference on Communication and Information (JCCI), Phoenix Park, Korea","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9890561931032302383",621,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:XUvXOeBm_78C",,,,,6,0.18,3,2,34,"","",""
3,"MS Siddiqui, CS Hong, WK Hong, SB Moon","On the service management framework for service delivery platform on top of IP multimedia subsystem",2008,"KNOM","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3404494696493752321",801,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:Mojj43d5GZwC",2008,,,,3,0.18,1,4,17,"","",""
